category,disease,url
營養科,天冷吃火鍋血壓、血脂飆？專家點名火鍋地雷：湯底、醬料、油脂含量高！,https://gooddoctorweb.com/post/604
營養科,湯圓怎麼吃才健康？營養師：吃4顆少吃半碗飯、豆漿無糖茶做湯底,https://gooddoctorweb.com/post/564
營養科,維生素C助增強抵抗力　前10名排行第一名是芭樂！,https://gooddoctorweb.com/post/507
營養科,享受烤肉避免致癌物上身　顏宗海：留意６原則烤肉也能很健康,https://gooddoctorweb.com/post/458
營養科,吃魚真能變聰明？防失智？專家指５大好處：還能降心血管疾病風險,https://gooddoctorweb.com/post/450
營養科,月餅熱量直逼一份便當？營養師２招化解熱量危機,https://gooddoctorweb.com/post/440
營養科,中秋烤肉兼顧健康不長胖　營養師推「韓式吃法」等３招避開肥胖地雷,https://gooddoctorweb.com/post/439
營養科,中秋吃柚小心熱量陷阱　營養師：有吃藥的人也要注意時間,https://gooddoctorweb.com/post/438
營養科,等紅綠燈就想睡？6年根高麗蔘加紐西蘭鹿茸助快速充電！ 中醫師籲體質、時段要補對,https://gooddoctorweb.com/post/425
營養科,地中海飲食能防癌？怎麼吃？營養師指出各種好處，吃出健康新高度！,https://gooddoctorweb.com/post/406
營養科,酪梨高油脂卻能降膽固醇？營養師：還有利保護心血管、降血糖、防癌,https://gooddoctorweb.com/post/405
營養科,得舒飲食助減肥、降血壓？好處不只這樣，營養師教你這樣吃顧健康！,https://gooddoctorweb.com/post/383
營養科,缺乏維生素Ａ易眼乾疲憊　６大情況要注意，營養來源報你知,https://gooddoctorweb.com/post/380
營養科,炒過更能吃到營養，番茄等食物炒過後營養吸收率再提升,https://gooddoctorweb.com/post/379
營養科,膽固醇不是越低越好，營養師：有好壞之分，４招提升好的改善壞的,https://gooddoctorweb.com/post/375
營養科,一天只能吃一顆蛋？超過膽固醇會上升？營養師指出真正主因,https://gooddoctorweb.com/post/374
營養科,眼睛保養別只靠葉黃素　營養師：５大護眼營養素這些食物都吃得到,https://gooddoctorweb.com/post/364
營養科,吃菠菜真能強壯骨骼？營養師：還有利防癌、養眼、保護心血管,https://gooddoctorweb.com/post/361
營養科,吃素、吃肉怎麼吃有利防癌？專家：「懂吃」才是健康關鍵,https://gooddoctorweb.com/post/359
營養科,吃肉油切自己來，營養師６招降低肉類油脂，減輕身體負擔,https://gooddoctorweb.com/post/357
營養科,吃對蔬菜部位更有利排毒？醫解常見４大族群養生飲食法,https://gooddoctorweb.com/post/344
營養科,這些食物一起吃，營養更加分　醫：「協同作用」更能發揮營養價值,https://gooddoctorweb.com/post/331
營養科,植物油一定健康？醫指３大地雷，避免營養失衡要留意,https://gooddoctorweb.com/post/330
營養科,吃什麼可以提升免疫力？醫教這樣吃，「維持免疫力」才是重點,https://gooddoctorweb.com/post/328
營養科,薑、薑黃利抗氧化、抗發炎、防病毒，專家：部分營養為脂溶性，吃對方法更加分,https://gooddoctorweb.com/post/291
營養科,生機飲食未必人人可吃，營養師：小心禍從口入，癌友更要留意,https://gooddoctorweb.com/post/287
營養科,三高如何維持免疫力？專家：三高易同時有兩種，「３少１多」很重要,https://gooddoctorweb.com/post/271
營養科,吃肉也能兼顧護心？簡單觀念避開「傷心地雷」保護心血管,https://gooddoctorweb.com/post/264
營養科,韭菜是天然的壯陽藥？營養師：不僅如此，還有助防血管阻塞等好處。,https://gooddoctorweb.com/post/261
營養科,奇異果護眼護心護血管，６好處報你知，但這些情況不宜多食,https://gooddoctorweb.com/post/256
營養科,南瓜通腸潤便護腸道　營養師：不只瓜肉營養，加上２物更養生,https://gooddoctorweb.com/post/238
營養科,空心菜有利降血糖、血壓　營養師：且利血管暢通防心血管疾病！,https://gooddoctorweb.com/post/232
營養科,慢性病、年長者肺炎住院死亡率更高，營養師籲2招提升保護力：打疫苗、規律用藥,https://gooddoctorweb.com/post/231
營養科,辛香料有利維持免疫力？簡鈺樺營養師：好處不只這樣,https://gooddoctorweb.com/post/229
營養科,防疫買不到口罩？那就用吃的！營養師：顧好健康３力很重要,https://gooddoctorweb.com/post/225
營養科,大蒜水真能防武漢肺炎？倪曼婷營養師：這樣吃維持免疫力卡實在,https://gooddoctorweb.com/post/203
營養科,喝咖啡有助對抗自由基？營養師教這樣咖啡更健康,https://gooddoctorweb.com/post/181
營養科,過年大餐如何防範變胖危機？無糖綠茶、飯後水果真的有用？營養師教這樣吃防年節發胖。,https://gooddoctorweb.com/post/177
營養科,年菜怎麼準備更健康？依類別更有利控制血糖，營養師教３招健康過好年。,https://gooddoctorweb.com/post/175
營養科,吃芭樂對血糖有益？維生素C高出橘子4倍，控血糖如何吃水果才安全？,https://gooddoctorweb.com/post/161
營養科,天天吃花椰菜助攻防癌？營養師談吃菜3原則，看「顏色」吃身體更健康,https://gooddoctorweb.com/post/158
營養科,防骨鬆不能只補鈣？營養師喻「房屋要穩固不是只靠磚塊」鎂和維生素D也是重要功臣？,https://gooddoctorweb.com/post/157
營養科,喝咖啡幫助穩血糖？調節血糖食物有哪些？營養師點名芭樂苦瓜秋葵，飲食順序也是關鍵,https://gooddoctorweb.com/post/152
營養科,守護腸、腦健康多吃原型食物。醫：腸道若不好，腦神經容易發炎。,https://gooddoctorweb.com/post/148
營養科,平民養生食材：海帶。營養師：含有褐藻醣膠，有利抑制癌症、抗發炎、降血脂,https://gooddoctorweb.com/post/134
營養科,吃沙拉也能防癌，把防癌神器「海藻」做成沙拉，簡單、美味、防癌、通便又營養,https://gooddoctorweb.com/post/133
營養科,一天一紅酒有利保養心血管？營養師：反而更容易傷身，紅酒的「白藜蘆醇」這些食物也吃得到。,https://gooddoctorweb.com/post/130
營養科,高麗菜防癌保肝但你吃對嗎？如何清洗可避免農藥殘留？,https://gooddoctorweb.com/post/109
營養科,喝咖啡有利防範肺癌？營養師：也可以吃南瓜等食材，關鍵在怎麼吃！,https://gooddoctorweb.com/post/103
營養科,咖啡也會影響血壓？營養師：不是人人都能喝，３種人不宜！,https://gooddoctorweb.com/post/102
營養科,防癌第一步：強健體魄！調整三餐增強免疫力，時間．份量．吃法一次報你知！,https://gooddoctorweb.com/post/98
營養科,預防癌症，排毒很重要！平常多吃這些排毒食物，３招學起來輕鬆排毒！,https://gooddoctorweb.com/post/95
營養科,依時段喝水更有利健康！排毒又防癌，全天喝水攻略大公開！,https://gooddoctorweb.com/post/93
營養科,吃水果不飆血糖！芭樂等水果升糖係數低，懂吃水果血糖才不會亂飆！,https://gooddoctorweb.com/post/91
營養科,天然防癌食物：蕎麥！蕎麥含豐富營養素，加上蜂蜜更有利通便、排毒！,https://gooddoctorweb.com/post/89
營養科,吃蛋護眼？醫師：雞蛋含天然葉黃素，吸收率是蔬菜3~4倍,https://gooddoctorweb.com/post/82
營養科,九層塔好處多？營養師：抗發炎、壯骨骼、顧眼睛，但保存挑選更重要,https://gooddoctorweb.com/post/81
營養科,吃蘋果不用削皮？營養師：含380種植化素，如何洗法才安全,https://gooddoctorweb.com/post/80
營養科,大白菜富含防癌營養，能加速致癌物排出體外！這樣挑選、保存更能守住營養！,https://gooddoctorweb.com/post/78
營養科,蔡松彥醫師：十字花科有利防癌　煮沸5分鐘減少9成農藥殘留,https://gooddoctorweb.com/post/73
營養科,粗糧之王燕麥吃對降罹癌風險41％，營養師：加綠豆吃促排毒減肥,https://gooddoctorweb.com/post/72
營養科,早餐店也能吃得健康！滿足３條件營養不復餓，咖啡配三明治也能很營養！,https://gooddoctorweb.com/post/71
營養科,玉米含獨特抗癌因子，能與致癌物結合並排出！加這物更促血循環、降膽固醇！,https://gooddoctorweb.com/post/67
營養科,紅豆有利排毒、防癌！含脂量低營養卻超豐富，加上這物防癌效果更加分！,https://gooddoctorweb.com/post/65
營養科,冬日進補之際在立冬！立冬進補暖身贏在起跑點，這３種人更要補！,https://gooddoctorweb.com/post/64
營養科,大蒜生吃有助抗癌！高溫易破壞營養，切塊放10分鐘營養更上一層！,https://gooddoctorweb.com/post/62
營養科,飲食百搭術防血糖亂飆！澱粉食物別單吃，營養師教這樣吃控制好血糖！,https://gooddoctorweb.com/post/61
營養科,喝咖啡好處多！營養師：這樣喝、喝對時間更有益身體健康！,https://gooddoctorweb.com/post/58
營養科,平定血糖．防胖．防糖尿病，良好飲食習慣非常重要！３個飲食觀念你一定要知道！,https://gooddoctorweb.com/post/52
營養科,吃芭樂也能養肝？這些食物都有利保養肝臟，營養師指護肝關鍵！,https://gooddoctorweb.com/post/51
營養科,認識穀胱甘肽：助抗氧化、排毒、解毒、哪些食物吃得到？,https://gooddoctorweb.com/post/44
營養科,享受美食別讓鈉超標！避開高血壓等心血管地雷，這樣吃健康、美味同時兼顧,https://gooddoctorweb.com/post/42
營養科,蝦紅素葉黃素哪些食物吃得到？營養師解答：魚蝦菠菜雞蛋最易取得,https://gooddoctorweb.com/post/39
營養科,常畏寒、無力、沒精神？腎虛分兩種表現各不同，中醫教你這樣補好補滿！,https://gooddoctorweb.com/post/34
營養科,雞肉、雞湯、雞精誰最營養？３雞營養大比拚，營養師：雞精不是誰都能喝！,https://gooddoctorweb.com/post/32
營養科,你補鈣補對了嗎？鈣種類不同效果也不同，補鈣也要知道如何留住鈣！,https://gooddoctorweb.com/post/26
營養科,罹癌食慾不振怎麼辦？維持好體重才有體力抗癌，營養師２招增進食慾！,https://gooddoctorweb.com/post/22
營養科,外食族吃便當也能很健康？有肉、有菜、有澱粉，醫教這樣吃照樣防３高！,https://gooddoctorweb.com/post/21
營養科,吃奇異果有利改善高血壓？營養師：好處非常多！各種水果這樣吃更健康！,https://gooddoctorweb.com/post/18
營養科,黑木耳助養骨、防血栓！且體積大、熱量低，助減肥，這樣炒更有利營養吸收！,https://gooddoctorweb.com/post/16
營養科,小白菜有利強壯骨骼！不僅鈣值豐富，還富含維生素K！這樣挑選、保存營養不流失！,https://gooddoctorweb.com/post/14
營養科,養身體同時養好皮膚！中醫：身體好，皮膚自然好！經後、產後、更年期更要補！,https://gooddoctorweb.com/post/13
營養科,高麗菜不只潤腸通便，蘿蔔硫素還利抑制大腸癌基因！這樣保存就能存放到兩週！,https://gooddoctorweb.com/post/12
營養科,紅番薯不只促身體排毒，還有利防老、增強免疫力！這樣吃顧腸道更加分！,https://gooddoctorweb.com/post/10
營養科,貧血要怎麼補鐵？專家：不是每種貧血都補鐵，缺鐵性貧血這樣補更有利！,https://gooddoctorweb.com/post/9
營養科,地瓜葉護血管、降血糖！富含類黃酮素抗氧化力強，這樣選．這樣保存鎖住營養！,https://gooddoctorweb.com/post/7
營養科,身體缺鎂會影響血壓？專家：血壓、血管等都會受影響，這４種顏色蔬果找得到！,https://gooddoctorweb.com/post/5
營養科,胡蘿蔔護眼、顧腸、防衰老！配南瓜、香菇營養更驚人！這樣吃營養吸收率更強！,https://gooddoctorweb.com/post/3
復健科,簡單６運動防退化性關節炎！醫提醒：不動膝蓋退化更快！,https://gooddoctorweb.com/post/1180
復健科,簡單10秒棒式助降腰酸背痛！醫：還可防扭傷、促血循、好處多！,https://gooddoctorweb.com/post/1171
復健科,快走、競走也助防三高、癌症！醫教簡單走，省時、省力、促健康！,https://gooddoctorweb.com/post/1165
復健科,簡單２招預防退化性關節炎　醫：動太多、動太少都是好發族群！,https://gooddoctorweb.com/post/716
復健科,慎防「髖關節骨折」突襲！醫：前３年致死率達50%,https://gooddoctorweb.com/post/713
復健科,蹲跪盤腿坐易退化性關節炎！預防關節退化該怎麼做？,https://gooddoctorweb.com/post/684
復健科,一變天關節就開始痛？２招防膝蓋變氣象台，保養肌肉是關鍵,https://gooddoctorweb.com/post/292
復健科,保養膝蓋樓梯爬不爬？許嘉麟醫師：養好膝蓋「動」、「吃」都是關鍵。,https://gooddoctorweb.com/post/212
復健科,阿基里斯腱發炎按摩卻沒用？醫教４招改善：按摩點在別處。,https://gooddoctorweb.com/post/1244
復健科,穿高跟鞋腳痛怎麼辦？專家６改善、４保養、２挑選，保護足健康！,https://gooddoctorweb.com/post/1211
復健科,上班常頭痛、肩頸痠痛？醫指常見關鍵，簡單３伸展有助改善！,https://gooddoctorweb.com/post/1205
復健科,久坐屁股痛是哪裡出問題？物理治療師指３大可能，４招助改善！,https://gooddoctorweb.com/post/1195
復健科,常肩頸痠痛、腰酸背痛？專家指「最常見關鍵」，２招助改善！,https://gooddoctorweb.com/post/1191
復健科,落枕怎麼辦？如何解除？簡文仁推「含羞草伸展」等５招助改善！,https://gooddoctorweb.com/post/1146
復健科,手指卡住又好痛？小心板機指！醫指６族群留意，復健科超常見！,https://gooddoctorweb.com/post/1127
復健科,肩膀疼痛常見３原因！簡單自我檢測，長期疼痛盡早就醫。,https://gooddoctorweb.com/post/1115
復健科,睡覺躺平會背痛，側躺就沒事？醫指常見２原因，４招有助改善！,https://gooddoctorweb.com/post/1079
復健科,低頭族不只傷頸椎！醫：４情況速就醫，簡單１招助防範！,https://gooddoctorweb.com/post/986
復健科,防疫在家動一動，防椎間盤突出！醫教簡單３伸展有助防範,https://gooddoctorweb.com/post/836
復健科,上班族腰痠背痛常見６大原因！醫教「直線坐姿」維持平衡最省力,https://gooddoctorweb.com/post/826
復健科,沒做什麼卻老是關節痛？醫教３伸展防疼痛惡性循環,https://gooddoctorweb.com/post/798
復健科,扭傷要冰敷還是熱敷？醫：4成易再度扭傷，兩週沒好速就醫！,https://gooddoctorweb.com/post/779
復健科,拇指、手腕痛爆是媽媽手？簡單１招測試，伸展有助改善！,https://gooddoctorweb.com/post/777
復健科,手麻最常見３大問題！小心骨刺壓迫神經，超過一周速就醫！,https://gooddoctorweb.com/post/775
復健科,肩膀疼痛是五十肩？醫教簡單測試，２招伸展助改善！,https://gooddoctorweb.com/post/774
復健科,６招改善足底筋膜炎！醫：室內拖鞋支撐力也要夠。,https://gooddoctorweb.com/post/742
復健科,閃到腰未必是扭傷！醫：３情況速就醫，５姿勢搬物避免受傷。,https://gooddoctorweb.com/post/717
復健科,全身痠痛可以推拿、整骨嗎？骨科醫師：4種情況不建議！嚴重恐脊椎骨斷裂,https://gooddoctorweb.com/post/698
復健科,上班久坐易引腰酸背痛　醫教單跪姿伸展助改善,https://gooddoctorweb.com/post/525
復健科,肩頸痠痛好不了？醫教彈力帶伸展輕鬆鍛鍊背部肌肉！,https://gooddoctorweb.com/post/524
復健科,半夜睡覺容易腳抽筋？醫：吃香蕉、睡前伸展、穿襪子等有助改善,https://gooddoctorweb.com/post/506
復健科,落枕要冰敷還是熱敷？醫：成因不同改善方式也不同，急性期速就醫！,https://gooddoctorweb.com/post/436
復健科,腳麻沒感覺，未必是血液循環出問題。醫：簡單４動作保養腳，久未改善速就醫,https://gooddoctorweb.com/post/323
復健科,足底筋膜炎下床腳痛怎麼辦？骨醫：下床前這樣伸展有助改善。,https://gooddoctorweb.com/post/321
復健科,鞋子挑錯當心腳越走越痛，醫教挑鞋要點，常見４大迷思要小心,https://gooddoctorweb.com/post/320
復健科,頭痛、眼痛吃止痛藥好不了？醫：常見因「激痛點」所起，按摩有利改善,https://gooddoctorweb.com/post/309
復健科,沒病卻老是頭痛？腰酸背痛？醫指４大常見引起疼痛的不良姿勢，２招改善,https://gooddoctorweb.com/post/308
復健科,手痛醫生看肩膀？腰痛隔天變胸痛？破解痛點的假動作，找出「激痛點」改善。,https://gooddoctorweb.com/post/307
復健科,足底筋膜炎吃類固醇才會好？站歪了背就痛？朱家宏醫師教「抬頭挺胸」3招解決久站腳痠痛,https://gooddoctorweb.com/post/296
復健科,膝蓋老是喀喀響是退化？許嘉麟醫師２招輕鬆保養,https://gooddoctorweb.com/post/208
復健科,下床一踩地腳就痛？許嘉麟醫師簡單３招在家改善足底筋膜炎,https://gooddoctorweb.com/post/205
復健科,簡單伸展就能調整健康。專家：三焦調理好，身體自然舒適健康。,https://gooddoctorweb.com/post/150
復健科,1招解除肩頸痠痛。肩膀肌肉緊易引各種問題，專家教一條毛巾按摩解除。,https://gooddoctorweb.com/post/125
復健科,按摩解除頭脹、緊繃，腦醫師教３種按摩消除壓力,https://gooddoctorweb.com/post/114
復健科,心悸、胸悶檢查卻沒事？醫教呼吸調節自律神經，運動一個觀念怎麼動都健康！,https://gooddoctorweb.com/post/111
復健科,一招改善足底筋膜炎！鞋太好腳易「休眠」，這樣按摩喚醒腳底肌肉！,https://gooddoctorweb.com/post/94
復健科,預防膝蓋退化，坐下時屁股先出去，學會正確屈髖,https://gooddoctorweb.com/post/79
復健科,一條毛巾預防、改善五十肩！醫：不動比動更容易受傷，多活動才能防關節沾黏！,https://gooddoctorweb.com/post/68
復健科,你常常肩膀疼痛嗎？可能為旋轉肌發炎所致，醫教３招助改善，在家就能做！,https://gooddoctorweb.com/post/60
復健科,遠離足底筋膜炎！腳尖．腳底．小腿易輪流痛，醫教一招伸展有助改善！,https://gooddoctorweb.com/post/54
復健科,活動不多卻老腰痠背痛？恐怕是手機滑太久了，醫教３招放鬆身體救筋膜！,https://gooddoctorweb.com/post/29
復健科,坐姿越療癒越傷脊椎！專家：生理曲線被破壞，各種毛病將陸續找上門！,https://gooddoctorweb.com/post/2
復健科,用呼吸改善耳鳴！醫：耳鳴未必是耳朵的問題，單邊耳鳴等情況盡早就醫！,https://gooddoctorweb.com/post/1
中醫科,穴位按摩防３大眼疾！中醫治青光眼、白內障、黃斑部病變。,https://gooddoctorweb.com/post/1262
中醫科,中醫９大體質養生食材各不同！郭祐睿院長：補得多不如吃得巧。,https://gooddoctorweb.com/post/1220
中醫科,從中醫五行看食物顏色養生！郭祐睿院長：吃對更有利健康。,https://gooddoctorweb.com/post/1217
中醫科,癌症、三高、糖尿病別亂進補！中醫：「先調後補」免得越補越大洞。,https://gooddoctorweb.com/post/1131
中醫科,手腳冰冷怎麼辦？中醫分２類型，４招有助改善！,https://gooddoctorweb.com/post/1066
中醫科,毛病一堆小心是代謝差！中醫教４原則改善，薑黃有助調節。,https://gooddoctorweb.com/post/1051
中醫科,眼皮一直跳？留意腦中風徵兆！中醫院長：６情況速就醫。,https://gooddoctorweb.com/post/1034
中醫科,綠豆湯清熱解毒、保護脾胃。醫：加薏仁更有助利濕。４族群不宜！,https://gooddoctorweb.com/post/927
中醫科,3大族群易感染新冠病毒？中醫師教3關鍵提升免疫力,https://gooddoctorweb.com/post/820
中醫科,新冠肺炎沒完沒了　中醫師三招提升肺部防護力,https://gooddoctorweb.com/post/782
中醫科,月經來就頭痛　中西醫師：穴位按摩等４招有助改善！,https://gooddoctorweb.com/post/656
中醫科,冬季進補先看「自己缺什麼」，中醫：補錯恐傷身，台灣以滋陰潤燥為佳,https://gooddoctorweb.com/post/534
中醫科,冬季養生、飲食、藥膳大公開　中醫：飲食加入辛香料更助暖身！,https://gooddoctorweb.com/post/532
中醫科,秋冬手腳冰冷、咳不停？醫教按摩、生薑泡腳助改善！,https://gooddoctorweb.com/post/508
中醫科,秋天易過敏感冒、更年期症狀變多？中醫師教養肺降燥法：按摩、飲食、多喝水,https://gooddoctorweb.com/post/482
中醫科,６種平民食材助秋季養生 中醫：關鍵在養肺，搭配茶飲更潤燥,https://gooddoctorweb.com/post/476
中醫科,長期低頭滑手機易增落枕風險　中醫４招改善肌肉筋膜落枕,https://gooddoctorweb.com/post/454
中醫科,穴位按摩改善足底筋膜炎　中醫師簡單４招在家保養,https://gooddoctorweb.com/post/437
中醫科,月經失調常見４種人　中醫：穴位按摩+茶飲有助改善！,https://gooddoctorweb.com/post/435
中醫科,刮痧助改善頭痛、胸悶、痠痛等　中醫：方法要正確，不是越用力、痧越多越好,https://gooddoctorweb.com/post/421
中醫科,眼、鼻、皮膚過敏怎麼辦？中醫穴位、茶飲、熱敷等３招有助改善！,https://gooddoctorweb.com/post/420
中醫科,咳嗽按壓肺經穴位助緩解，久咳超過２～３週者盡早就醫,https://gooddoctorweb.com/post/382
中醫科,按摩穴位助改善嗅味覺異常，並有利保健養生。,https://gooddoctorweb.com/post/315
中醫科,泡腳也能改善口臭？中醫指常見口臭６大問題與改善方式,https://gooddoctorweb.com/post/303
中醫科,夏季易頭暈、濕疹、腸不適，中醫教按摩、飲食、茶飲３招實用又養生！,https://gooddoctorweb.com/post/299
中醫科,滑手機.用電腦眼睛好累好痠痛？醫教按摩．飲食．茶飲．熱敷４招有助改善,https://gooddoctorweb.com/post/295
中醫科,中醫簡單氣功，通肺氣護全身　武漢肺炎期間在家防疫也能顧健康,https://gooddoctorweb.com/post/290
中醫科,養生必知：百病常因寒氣而起，中醫教去除寒氣防中風、高血壓等常見疾病,https://gooddoctorweb.com/post/260
中醫科,常泡腳不只有利消除疲勞，也有助改善失眠、關節、心血管等疾病,https://gooddoctorweb.com/post/259
中醫科,中藥抗肺炎病毒？中醫「黃耆白朮薄荷茶」加鼻熱敷提升保護力,https://gooddoctorweb.com/post/258
中醫科,24種常見症狀對應手部穴位，郭祐睿中醫師按法、位置一次詳解,https://gooddoctorweb.com/post/252
中醫科,為什麼會得老花眼？如何改善？郭祐睿中醫穴位、飲食、眼部運動一次詳解,https://gooddoctorweb.com/post/240
中醫科,眼袋、黑眼圈遲遲消不掉？中醫：穴位按摩等４招有利消除,https://gooddoctorweb.com/post/234
中醫科,頭痛、頭暈、腰痛可按足穴緩解？中醫：適當刺激有利改善各種部分疾病。,https://gooddoctorweb.com/post/227
中醫科,吃芭樂別丟芭樂葉　中醫:拿來泡茶有利降血脂、血糖、增強免疫力,https://gooddoctorweb.com/post/226
中醫科,養生之計在於春，中醫郭祐睿：菊花茶、十宣穴等有助春季保養,https://gooddoctorweb.com/post/199
中醫科,腎精不足害白髮變多半夜抽筋　中醫師：避免久坐吃太鹹,https://gooddoctorweb.com/post/198
中醫科,中醫談骨鬆：先養腎才能留住鈣，吃對黑色食物加穴位按摩,https://gooddoctorweb.com/post/159
中醫科,補腦先補腎？中醫師談補腦首選黑色食物，睡覺時間為何影響大腦健康？,https://gooddoctorweb.com/post/154
中醫科,時常頭暈、頭痛如何改善？中醫：可吃香蕉、菠菜、堅果等。起因是關鍵，婦女、長者留意慢性貧血。,https://gooddoctorweb.com/post/129
中醫科,咳嗽也有冷熱之分！症狀不同，改善方式也不同！,https://gooddoctorweb.com/post/86
中醫科,卵巢不好，慢性病提早到？女性養身補肝補腎是關鍵,https://gooddoctorweb.com/post/49
營養科,最佳減重飲食法：彈性素食！營養師：穩降體重，還助防三高、癌症！,https://gooddoctorweb.com/post/1173
營養科,減肥停滯期如何突破？營養師教「詐騙飲食法」等４招助改善！,https://gooddoctorweb.com/post/1032
營養科,減醣、間歇性斷食哪個容易瘦？營養師教６招這樣吃更好瘦！,https://gooddoctorweb.com/post/1021
營養科,激瘦飲食＆常見20種激瘦食物。減重又健康，女星半年狂降19公斤！,https://gooddoctorweb.com/post/959
營養科,醫推168減肥法＋調整飲食順序，簡單、不復胖、有助健康！,https://gooddoctorweb.com/post/945
營養科,減醣飲食減重成功機率高？減重減脂增肌關鍵一次懂！,https://gooddoctorweb.com/post/905
營養科,節食愈減愈胖？如何突破減肥撞牆期？原來有氧運動要這樣練,https://gooddoctorweb.com/post/879
營養科,吃飯充分咀嚼更有利減肥！醫：有助刺激大腦的「飽食中樞」,https://gooddoctorweb.com/post/825
營養科,沒吃肉卻愈胖？吃素不一定會瘦？營養師揭吃素五大地雷,https://gooddoctorweb.com/post/758
營養科,睡不到5小時變胖機率增50%！醫教３招睡好覺打造易瘦體質,https://gooddoctorweb.com/post/754
營養科,刻意不吃早餐當減肥？當心下一餐「報復性進食」胖更多,https://gooddoctorweb.com/post/747
營養科,早餐吃蛋有助減重？怎麼吃？日醫：維持肌肉量是關鍵！,https://gooddoctorweb.com/post/704
營養科,減重雞胸肉吃到膩？專家：４類食物這樣吃健康又好瘦！,https://gooddoctorweb.com/post/658
營養科,減肥不吃白飯竟掉髮、高血脂　專家：至少應換成玉米等５食物,https://gooddoctorweb.com/post/641
營養科,取消早餐助減肥兼顧健康？醫推168斷食：人其實不用吃到三餐,https://gooddoctorweb.com/post/561
營養科,哪些夜市美食最易胖？營養師建議少吃炸皮羹湯醬料,https://gooddoctorweb.com/post/473
營養科,減肥吃水果不能吃正餐、水果愈甜愈胖？吃對時間、份量才是關鍵,https://gooddoctorweb.com/post/385
營養科,外食族餐餐吃便當體重飆高？菜、肉、飯比例正確控血糖防復胖,https://gooddoctorweb.com/post/384
營養科,為什麼一直在復胖？減重竟會導致心血管疾病？營養師籲飲食要均衡,https://gooddoctorweb.com/post/363
營養科,吃豆腐助減肥瘦身？營養師教你健康吃蛋白質，百頁豆腐油豆腐竟超雷？,https://gooddoctorweb.com/post/167
營養科,運動前喝茶更助減肥！喝茶挑對時間更健康，這些時間點不要喝！,https://gooddoctorweb.com/post/87
營養科,正常吃飯也能健康瘦！肥胖症專科醫師推２１１餐盤，體重穩穩下降１５公斤！,https://gooddoctorweb.com/post/30
營養科,吃肉挑部位健康又享瘦！肉類油脂分布各不同，營養師教你避開油脂地雷！,https://gooddoctorweb.com/post/28
營養科,真實案例！從118公斤到46公斤，減重營養師分享成功４原則。,https://gooddoctorweb.com/post/1050
營養科,便秘拖久腸潰瘍恐要命？醫：6纖維蔬果、床上翻滾助排便,https://gooddoctorweb.com/post/657
營養科,練有氧還是無氧運動更能減脂？營養師提醒運動前後「正確吃法」更重要,https://gooddoctorweb.com/post/132
家庭醫學科,一圖了解指甲健康密碼！醫：留意癌症、腎病變、心臟病。,https://gooddoctorweb.com/post/1159
家庭醫學科,肥胖不只致癌？研究：腫瘤搶脂肪當燃料、免疫細胞變殘廢,https://gooddoctorweb.com/post/671
家庭醫學科,三餐如何吃才能防止癌症上門？掌握六大飲食方針,https://gooddoctorweb.com/post/386
家庭醫學科,日常４情境觀察有無癌症，癌症非不可逆，越早發現治療成功率越高,https://gooddoctorweb.com/post/288
家庭醫學科,常見１０種易增罹癌風險食物，營養師：紅肉攝取建議一週最多３次,https://gooddoctorweb.com/post/270
家庭醫學科,不讓癌症勾勾纏，營養師實用５招避開罹癌風險,https://gooddoctorweb.com/post/269
家庭醫學科,食物發霉易引肝癌，切掉就好？營養師：母湯，這４種情況都不能吃。,https://gooddoctorweb.com/post/268
家庭醫學科,食物過期了就別吃　營養師：黃麴毒素易增肝癌風險。,https://gooddoctorweb.com/post/267
家庭醫學科,癌症１０大常見早期警訊。專家：中老年是高風險期，６大族群要留意！,https://gooddoctorweb.com/post/262
家庭醫學科,維生素Ｄ助防癌、骨鬆、失智！醫教３招補好補滿，罹癌患者更要補。,https://gooddoctorweb.com/post/230
家庭醫學科,如何防範乳癌？養成３招防癌生活習慣，晚婚、不婚等８種人更要留意,https://gooddoctorweb.com/post/127
家庭醫學科,抗癌３招非吃不可　醫：癌症是一種終極發炎，抗癌的第一步就是抗發炎,https://gooddoctorweb.com/post/123
家庭醫學科,新衣服沒洗就穿很危險？為什麼新衣服會有致癌物質殘留？,https://gooddoctorweb.com/post/110
家庭醫學科,南台肺癌機率高出１５倍，５成患者不曾抽菸　專家：防範空汙是重點,https://gooddoctorweb.com/post/108
家庭醫學科,避免致癌物累積體內，這些食物能不吃就別吃！專家：戴奧辛殘留體內約7年！,https://gooddoctorweb.com/post/107
家庭醫學科,防食道癌，喝熱飲要注意，避免損害食道引癌症！長期口臭、食道灼熱要留意！,https://gooddoctorweb.com/post/97
家庭醫學科,隔夜菜容易致癌？營養師：細菌是關鍵，這樣準備便當吃得更安心！,https://gooddoctorweb.com/post/53
家庭醫學科,防婦癌了解家族史很重要！醫：曾見４姊妹全中，晚孕、不生、有家族史盡早檢查！　,https://gooddoctorweb.com/post/19
家庭醫學科,２招防範卵巢癌！醫：不生、晚孕風險高，避免卵巢過勞是關鍵！,https://gooddoctorweb.com/post/17
家庭醫學科,沒抽菸也得肺癌？室內空氣汙染是隱形殺手，毒物專家：這些都要注意,https://gooddoctorweb.com/post/15
