category,disease,url,website
血液腫瘤科,胰腺癌,https://health.udn.com/disease/sole/63976,udn
血液腫瘤科,血癌,https://health.udn.com/disease/sole/63972,udn
血液腫瘤科,兒童顱咽管瘤,https://health.udn.com/disease/sole/178302,udn
血液腫瘤科,舌癌,https://health.udn.com/disease/sole/174938,udn
血液腫瘤科,鼻咽癌,https://health.udn.com/disease/sole/63984,udn
血液腫瘤科,血栓性血小板低下紫斑症,https://health.udn.com/disease/sole/176600,udn
血液腫瘤科,大腸直腸癌,https://health.udn.com/disease/sole/177295,udn
血液腫瘤科,骨髓纖維化,https://health.udn.com/disease/sole/179711,udn
心臟科,肺栓塞,https://health.udn.com/disease/sole/184,udn
心臟科,心肌梗塞,https://health.udn.com/disease/sole/185,udn
心臟科,低血壓,https://health.udn.com/disease/sole/188,udn
心臟科,先天性心臟病,https://health.udn.com/disease/sole/189,udn
心臟科,心臟病,https://health.udn.com/disease/sole/183,udn
心臟科,猝死,https://health.udn.com/disease/sole/186,udn
心臟科,高血壓,https://health.udn.com/disease/sole/187,udn
心臟科,冠心病,https://health.udn.com/disease/sole/182,udn
心臟科,下肢靜脈曲張,https://health.udn.com/disease/sole/60910,udn
心臟科,瓣膜性心臟病,https://health.udn.com/disease/sole/175234,udn
心臟科,主動脈剝離,https://health.udn.com/disease/sole/170219,udn
心臟科,周邊動脈阻塞疾病,https://health.udn.com/disease/sole/176042,udn
心臟科,心碎症候群,https://health.udn.com/disease/sole/170213,udn
心臟科,心肌炎,https://health.udn.com/disease/sole/181,udn
心臟科,假期心臟症候群,https://health.udn.com/disease/sole/175573,udn
心臟科,馬凡氏症候群,https://health.udn.com/disease/sole/175633,udn
心臟科,難治性高血壓,https://health.udn.com/disease/sole/130017,udn
心臟科,心律不整,https://health.udn.com/disease/sole/168564,udn
心臟科,心律過緩,https://health.udn.com/disease/sole/176758,udn
心臟科,地中海貧血,https://health.udn.com/disease/sole/63997,udn
心臟科,心臟衰竭,https://health.udn.com/disease/sole/175575,udn
心臟科,二尖瓣脫垂,https://health.udn.com/disease/sole/170153,udn
腎臟內科,勃起功能障礙,https://health.udn.com/disease/sole/217,udn
腎臟內科,攝護腺肥大,https://health.udn.com/disease/sole/211,udn
腎臟內科,尿失禁,https://health.udn.com/disease/sole/207,udn
腎臟內科,尿路結石,https://health.udn.com/disease/sole/215,udn
腎臟內科,膀胱過動症,https://health.udn.com/disease/sole/216,udn
腎臟內科,包莖,https://health.udn.com/disease/sole/218,udn
腎臟內科,間質性膀胱炎,https://health.udn.com/disease/sole/208,udn
腎臟內科,睪丸炎,https://health.udn.com/disease/sole/213,udn
腎臟內科,攝護腺炎,https://health.udn.com/disease/sole/210,udn
腎臟內科,腎絲球腎炎,https://health.udn.com/disease/sole/61716,udn
腎臟內科,輸精管阻塞,https://health.udn.com/disease/sole/219,udn
腎臟內科,精索靜脈曲張,https://health.udn.com/disease/sole/212,udn
腎臟內科,腎炎,https://health.udn.com/disease/sole/61712,udn
腎臟內科,腎結石,https://health.udn.com/disease/sole/61713,udn
腎臟內科,尿道炎,https://health.udn.com/disease/sole/206,udn
腎臟內科,睪丸扭轉,https://health.udn.com/disease/sole/214,udn
腎臟內科,體顯性多囊性腎臟病,https://health.udn.com/disease/sole/175773,udn
腎臟內科,急性腎功能衰竭,https://health.udn.com/disease/sole/61715,udn
腎臟內科,慢性腎功能衰竭,https://health.udn.com/disease/sole/61714,udn
腎臟內科,腎積水,https://health.udn.com/disease/sole/61717,udn
腎臟內科,腎盂腎炎,https://health.udn.com/disease/sole/61720,udn
腎臟內科,腎囊腫,https://health.udn.com/disease/sole/61719,udn
腎臟內科,肛門疣 ,https://health.udn.com/disease/sole/179243,udn
腎臟內科,尿毒症,https://health.udn.com/disease/sole/61718,udn
肝膽腸胃科,腹膜炎,https://health.udn.com/disease/sole/272,udn
肝膽腸胃科,功能性消化不良,https://health.udn.com/disease/sole/277,udn
肝膽腸胃科,闌尾炎,https://health.udn.com/disease/sole/268,udn
肝膽腸胃科,脂肪肝,https://health.udn.com/disease/sole/257,udn
肝膽腸胃科,上消化道出血,https://health.udn.com/disease/sole/280,udn
肝膽腸胃科,肝炎,https://health.udn.com/disease/sole/253,udn
肝膽腸胃科,急性腸胃炎,https://health.udn.com/disease/sole/264,udn
肝膽腸胃科,肝昏迷,https://health.udn.com/disease/sole/175748,udn
肝膽腸胃科,巨結腸症,https://health.udn.com/disease/sole/177284,udn
肝膽腸胃科,急性胃炎,https://health.udn.com/disease/sole/275,udn
肝膽腸胃科,慢性胃炎,https://health.udn.com/disease/sole/276,udn
肝膽腸胃科,便秘,https://health.udn.com/disease/sole/282,udn
肝膽腸胃科,胃病,https://health.udn.com/disease/sole/273,udn
肝膽腸胃科,胃下垂,https://health.udn.com/disease/sole/278,udn
肝膽腸胃科,胃炎,https://health.udn.com/disease/sole/279,udn
肝膽腸胃科,大腸憩室症,https://health.udn.com/disease/sole/175912,udn
肝膽腸胃科,十二指腸潰瘍,https://health.udn.com/disease/sole/265,udn
肝膽腸胃科,大腸息肉,https://health.udn.com/disease/sole/267,udn
肝膽腸胃科,發炎性腸道疾病,https://health.udn.com/disease/sole/176596,udn
肝膽腸胃科,潰瘍性大腸炎,https://health.udn.com/disease/sole/177477,udn
肝膽腸胃科,膽結石,https://health.udn.com/disease/sole/269,udn
肝膽腸胃科,消化道出血,https://health.udn.com/disease/sole/281,udn
肝膽腸胃科,A型肝炎,https://health.udn.com/disease/sole/254,udn
肝膽腸胃科,腸躁症,https://health.udn.com/disease/sole/266,udn
肝膽腸胃科,病毒性肝炎,https://health.udn.com/disease/sole/260,udn
肝膽腸胃科,膽囊息肉,https://health.udn.com/disease/sole/271,udn
肝膽腸胃科,胃潰瘍,https://health.udn.com/disease/sole/274,udn
肝膽腸胃科,C型肝炎,https://health.udn.com/disease/sole/256,udn
肝膽腸胃科,猛爆性肝炎,https://health.udn.com/disease/sole/261,udn
肝膽腸胃科,脾破裂,https://health.udn.com/disease/sole/60911,udn
肝膽腸胃科,出血性膀胱炎,https://health.udn.com/disease/sole/209,udn
肝膽腸胃科,胃食道逆流,https://health.udn.com/disease/sole/262,udn
肝膽腸胃科,B型肝炎,https://health.udn.com/disease/sole/255,udn
肝膽腸胃科,腹瀉,https://health.udn.com/disease/sole/263,udn
肝膽腸胃科,膽囊炎,https://health.udn.com/disease/sole/270,udn
肝膽腸胃科,克隆氏症,https://health.udn.com/disease/sole/175772,udn
肝膽腸胃科,慢性肝炎,https://health.udn.com/disease/sole/259,udn
肝膽腸胃科,大腸直腸癌,https://health.udn.com/disease/sole/177295,udn
肝膽腸胃科,肝硬化,https://health.udn.com/disease/sole/258,udn
肝膽腸胃科,腸阻塞,https://health.udn.com/disease/sole/175769,udn
神經內科,三叉神經痛,https://health.udn.com/disease/sole/64011,udn
神經內科,腦瘤,https://health.udn.com/disease/sole/175494,udn
神經內科,日落症候群,https://health.udn.com/disease/sole/180952,udn
神經內科,常壓性水腦症,https://health.udn.com/disease/sole/178449,udn
神經內科,神經纖維瘤,https://health.udn.com/disease/sole/64014,udn
神經內科,顏面神經麻痺,https://health.udn.com/disease/sole/64010,udn
神經內科,巴金森氏症,https://health.udn.com/disease/sole/64015,udn
神經內科,癲癇症,https://health.udn.com/disease/sole/175078,udn
神經內科,主動脈剝離,https://health.udn.com/disease/sole/170219,udn
神經內科,熱痙攣,https://health.udn.com/disease/sole/175996,udn
神經內科,脊椎滑脫症,https://health.udn.com/disease/sole/178757,udn
神經內科,萊姆病,https://health.udn.com/disease/sole/177486,udn
神經內科,兒童顱咽管瘤,https://health.udn.com/disease/sole/178302,udn
神經內科,出血性腦中風,https://health.udn.com/disease/sole/64017,udn
神經內科,不寧腿症候群,https://health.udn.com/disease/sole/64013,udn
神經內科,脊髓性肌肉萎縮症,https://health.udn.com/disease/sole/175789,udn
神經內科,脊髓性小腦萎縮症,https://health.udn.com/disease/sole/180937,udn
神經內科,失語症,https://health.udn.com/disease/sole/177330,udn
神經內科,運動神經元病,https://health.udn.com/disease/sole/64012,udn
神經內科,缺血性腦中風,https://health.udn.com/disease/sole/64016,udn
神經內科,眩暈症,https://health.udn.com/disease/sole/175077,udn
骨科,足底筋膜炎,https://health.udn.com/disease/sole/76163,udn
骨科,骨質疏鬆症,https://health.udn.com/disease/sole/223,udn
骨科,椎間盤突出,https://health.udn.com/disease/sole/221,udn
骨科,骨髓炎,https://health.udn.com/disease/sole/220,udn
骨科,坐骨神經痛,https://health.udn.com/disease/sole/222,udn
骨科,鈣化性肌腱炎,https://health.udn.com/disease/sole/62100,udn
骨科,髖部骨折,https://health.udn.com/disease/sole/224,udn
骨科,肌腱炎,https://health.udn.com/disease/sole/62099,udn
骨科,退化性關節炎,https://health.udn.com/disease/sole/76161,udn
骨科,骨肉瘤,https://health.udn.com/disease/sole/174742,udn
骨科,手指肌腱狹窄性腱鞘炎,https://health.udn.com/disease/sole/62102,udn
骨科,肱骨內上髁炎,https://health.udn.com/disease/sole/62105,udn
骨科,半月軟骨破裂,https://health.udn.com/disease/sole/76162,udn
骨科,肩旋轉肌袖病變,https://health.udn.com/disease/sole/62101,udn
骨科,拇趾外翻,https://health.udn.com/disease/sole/176337,udn
骨科,脊椎滑脫症,https://health.udn.com/disease/sole/178757,udn
骨科,腕隧道症候群,https://health.udn.com/disease/sole/62103,udn
骨科,肱骨外上髁炎,https://health.udn.com/disease/sole/62104,udn
骨科,扁平足,https://health.udn.com/disease/sole/176263,udn
骨科,馬凡氏症候群,https://health.udn.com/disease/sole/175633,udn
骨科,成骨不全症,https://health.udn.com/disease/sole/178272,udn
骨科,病理性脊椎壓迫性骨折,https://health.udn.com/disease/sole/178915,udn
牙科,植體周圍炎,https://health.udn.com/disease/sole/64045,udn
牙科,牙齦炎,https://health.udn.com/disease/sole/64041,udn
牙科,牙周病 ,https://health.udn.com/disease/sole/64038,udn
牙科,牙髓炎,https://health.udn.com/disease/sole/64040,udn
牙科,顳顎關節障礙症,https://health.udn.com/disease/sole/64042,udn
牙科,口腔黏膜下纖維化症,https://health.udn.com/disease/sole/64044,udn
牙科,口腔扁平苔蘚,https://health.udn.com/disease/sole/178476,udn
耳鼻喉科,唾液腺結石,https://health.udn.com/disease/sole/178270,udn
耳鼻喉科,梅尼爾氏症,https://health.udn.com/disease/sole/61688,udn
耳鼻喉科,鼻中膈彎曲,https://health.udn.com/disease/sole/61692,udn
耳鼻喉科,口腔黏膜白斑症,https://health.udn.com/disease/sole/64043,udn
耳鼻喉科,口瘡,https://health.udn.com/disease/sole/191,udn
耳鼻喉科,口腔黏膜下纖維化症,https://health.udn.com/disease/sole/64044,udn
耳鼻喉科,扁桃腺炎,https://health.udn.com/disease/sole/61697,udn
耳鼻喉科,睡眠呼吸中止症,https://health.udn.com/disease/sole/61693,udn
耳鼻喉科,慢性鼻炎,https://health.udn.com/disease/sole/61691,udn
耳鼻喉科,鼻竇炎,https://health.udn.com/disease/sole/61689,udn
耳鼻喉科,腮腺炎,https://health.udn.com/disease/sole/61696,udn
耳鼻喉科,膽脂瘤,https://health.udn.com/disease/sole/88091,udn
耳鼻喉科,口臭,https://health.udn.com/disease/sole/192,udn
耳鼻喉科,喉癌,https://health.udn.com/disease/sole/174940,udn
耳鼻喉科,眩暈症,https://health.udn.com/disease/sole/175077,udn
耳鼻喉科,中耳炎,https://health.udn.com/disease/sole/61687,udn
耳鼻喉科,扁桃腺癌,https://health.udn.com/disease/sole/179247,udn
耳鼻喉科,口腔扁平苔蘚,https://health.udn.com/disease/sole/178476,udn
耳鼻喉科,舌癌,https://health.udn.com/disease/sole/174938,udn
新陳代謝科,糖尿病,https://health.udn.com/disease/sole/180,udn
新陳代謝科,紅斑性狼瘡,https://health.udn.com/disease/sole/286,udn
新陳代謝科,橋本氏甲狀腺炎,https://health.udn.com/disease/sole/246,udn
新陳代謝科,蠶豆症,https://health.udn.com/disease/sole/175089,udn
新陳代謝科,甲狀腺機能亢進,https://health.udn.com/disease/sole/244,udn
新陳代謝科,亞臨床甲狀腺低能症,https://health.udn.com/disease/sole/247,udn
新陳代謝科,亞急性甲狀腺炎,https://health.udn.com/disease/sole/248,udn
新陳代謝科,甲狀腺毒性週期性麻痺,https://health.udn.com/disease/sole/250,udn
新陳代謝科,肢端肥大症,https://health.udn.com/disease/sole/176218,udn
新陳代謝科,甲狀腺機能低下,https://health.udn.com/disease/sole/245,udn
新陳代謝科,庫欣氏症,https://health.udn.com/disease/sole/175534,udn
新陳代謝科,第1型糖尿病,https://health.udn.com/disease/sole/252,udn
新陳代謝科,甲狀腺結節,https://health.udn.com/disease/sole/249,udn
新陳代謝科,甲狀腺風暴,https://health.udn.com/disease/sole/251,udn
免疫風濕科,皮膚過敏,https://health.udn.com/disease/sole/173,udn
免疫風濕科,類風濕性關節炎,https://health.udn.com/disease/sole/284,udn
免疫風濕科,異位性皮膚炎,https://health.udn.com/disease/sole/202,udn
免疫風濕科,氣喘,https://health.udn.com/disease/sole/60913,udn
免疫風濕科,紅斑性狼瘡,https://health.udn.com/disease/sole/286,udn
免疫風濕科,過敏,https://health.udn.com/disease/sole/287,udn
免疫風濕科,愛滋病,https://health.udn.com/disease/sole/226,udn
免疫風濕科,過敏性鼻炎,https://health.udn.com/disease/sole/178,udn
免疫風濕科,風濕熱,https://health.udn.com/disease/sole/283,udn
免疫風濕科,天疱瘡,https://health.udn.com/disease/sole/176414,udn
免疫風濕科,雷德氏症候群,https://health.udn.com/disease/sole/177072,udn
免疫風濕科,痛風,https://health.udn.com/disease/sole/176483,udn
免疫風濕科,乾燥症,https://health.udn.com/disease/sole/179113,udn
免疫風濕科,硬皮病,https://health.udn.com/disease/sole/175088,udn
免疫風濕科,貝西氏症,https://health.udn.com/disease/sole/176639,udn
免疫風濕科,皮肌炎,https://health.udn.com/disease/sole/179110,udn
免疫風濕科,萊姆病,https://health.udn.com/disease/sole/177486,udn
免疫風濕科,僵直性脊椎炎,https://health.udn.com/disease/sole/285,udn
皮膚科,粉瘤,https://health.udn.com/disease/sole/199,udn
皮膚科,皮膚病,https://health.udn.com/disease/sole/1,udn
皮膚科,梅毒,https://health.udn.com/disease/sole/5,udn
皮膚科,蕁麻疹,https://health.udn.com/disease/sole/3,udn
皮膚科,溼疹,https://health.udn.com/disease/sole/2,udn
皮膚科,香港腳,https://health.udn.com/disease/sole/4,udn
皮膚科,水痘,https://health.udn.com/disease/sole/9,udn
皮膚科,乾癬,https://health.udn.com/disease/sole/14,udn
皮膚科,肝斑,https://health.udn.com/disease/sole/13,udn
皮膚科,毛囊炎,https://health.udn.com/disease/sole/12,udn
皮膚科,淋病,https://health.udn.com/disease/sole/7,udn
皮膚科,帶狀疱疹,https://health.udn.com/disease/sole/8,udn
皮膚科,單純皰疹,https://health.udn.com/disease/sole/175,udn
皮膚科,狐臭,https://health.udn.com/disease/sole/198,udn
皮膚科,甲溝炎,https://health.udn.com/disease/sole/195,udn
皮膚科,股癬,https://health.udn.com/disease/sole/197,udn
皮膚科,雞眼,https://health.udn.com/disease/sole/196,udn
皮膚科,褥瘡,https://health.udn.com/disease/sole/205,udn
皮膚科,痱子,https://health.udn.com/disease/sole/200,udn
皮膚科,汗皰疹,https://health.udn.com/disease/sole/203,udn
皮膚科,痤瘡,https://health.udn.com/disease/sole/193,udn
皮膚科,酒糟性皮膚炎,https://health.udn.com/disease/sole/201,udn
皮膚科,脂漏性皮膚炎,https://health.udn.com/disease/sole/194,udn
皮膚科,脂肪瘤,https://health.udn.com/disease/sole/204,udn
皮膚科,疥瘡,https://health.udn.com/disease/sole/175041,udn
皮膚科,熱傷害,https://health.udn.com/disease/sole/175994,udn
皮膚科,蟹足腫,https://health.udn.com/disease/sole/179715,udn
皮膚科,恙蟲病,https://health.udn.com/disease/sole/175434,udn
皮膚科,天疱瘡,https://health.udn.com/disease/sole/176414,udn
皮膚科,肛門疣 ,https://health.udn.com/disease/sole/179243,udn
皮膚科,血管瘤,https://health.udn.com/disease/sole/175452,udn
皮膚科,萊姆病,https://health.udn.com/disease/sole/177486,udn
眼科,視網膜剝離,https://health.udn.com/disease/sole/292,udn
眼科,白內障,https://health.udn.com/disease/sole/288,udn
眼科,麥粒腫,https://health.udn.com/disease/sole/225,udn
眼科,眼角膜潰瘍,https://health.udn.com/disease/sole/180943,udn
眼科,黃斑部病變,https://health.udn.com/disease/sole/293,udn
眼科,飛蚊症,https://health.udn.com/disease/sole/294,udn
眼科,結膜下出血,https://health.udn.com/disease/sole/111655,udn
眼科,青光眼,https://health.udn.com/disease/sole/289,udn
眼科,急性結膜炎,https://health.udn.com/disease/sole/291,udn
眼科,馬凡氏症候群,https://health.udn.com/disease/sole/175633,udn
眼科,瞼板腺功能障礙,https://health.udn.com/disease/sole/176806,udn
眼科,光害性角膜炎,https://health.udn.com/disease/sole/177281,udn
眼科,乾眼症,https://health.udn.com/disease/sole/290,udn
眼科,虹彩炎,https://health.udn.com/disease/sole/177280,udn
婦產科,腹膜癌,https://health.udn.com/disease/sole/177074,udn
婦產科,陰道炎,https://health.udn.com/disease/sole/61708,udn
婦產科,月經失調,https://health.udn.com/disease/sole/61699,udn
婦產科,卵巢囊腫破裂,https://health.udn.com/disease/sole/61706,udn
婦產科,雷氏症候群,https://health.udn.com/disease/sole/76171,udn
婦產科,卵巢囊腫,https://health.udn.com/disease/sole/61702,udn
婦產科,熱痙攣,https://health.udn.com/disease/sole/175996,udn
婦產科,子宮頸息肉,https://health.udn.com/disease/sole/61710,udn
婦產科,玫瑰疹,https://health.udn.com/disease/sole/61683,udn
婦產科,乳腺炎,https://health.udn.com/disease/sole/177171,udn
婦產科,鵝口瘡,https://health.udn.com/disease/sole/61686,udn
婦產科,妊娠糖尿病,https://health.udn.com/disease/sole/61698,udn
婦產科,小兒麻痺,https://health.udn.com/disease/sole/61678,udn
婦產科,隱睪症,https://health.udn.com/disease/sole/61680,udn
婦產科,小兒尿道感染,https://health.udn.com/disease/sole/61679,udn
婦產科,乳房纖維囊腫,https://health.udn.com/disease/sole/175074,udn
婦產科,陰道痙攣,https://health.udn.com/disease/sole/239,udn
婦產科,先天性膽道閉鎖,https://health.udn.com/disease/sole/61684,udn
婦產科,卵巢炎,https://health.udn.com/disease/sole/61701,udn
婦產科,子宮外孕,https://health.udn.com/disease/sole/61703,udn
婦產科,多囊性卵巢症候群,https://health.udn.com/disease/sole/61704,udn
婦產科,子宮內膜息肉,https://health.udn.com/disease/sole/61711,udn
婦產科,巨結腸症,https://health.udn.com/disease/sole/177284,udn
婦產科,弓形蟲感染症,https://health.udn.com/disease/sole/177481,udn
婦產科,子宮頸糜爛,https://health.udn.com/disease/sole/61709,udn
婦產科,子宮肌瘤,https://health.udn.com/disease/sole/61721,udn
婦產科,早發性卵巢衰竭,https://health.udn.com/disease/sole/61705,udn
婦產科,輸卵管積水,https://health.udn.com/disease/sole/61707,udn
婦產科,腸病毒,https://health.udn.com/disease/sole/61681,udn
婦產科,疱疹性牙齦口腔炎,https://health.udn.com/disease/sole/61685,udn
婦產科,川崎病,https://health.udn.com/disease/sole/76166,udn
婦產科,子宮腺肌症,https://health.udn.com/disease/sole/175630,udn
婦產科,更年期障礙,https://health.udn.com/disease/sole/175076,udn
婦產科,子宮惡性肉瘤,https://health.udn.com/disease/sole/175533,udn
婦產科,乳房葉狀瘤,https://health.udn.com/disease/sole/177179,udn
婦產科,乳管擴張,https://health.udn.com/disease/sole/177182,udn
婦產科,卵巢過度刺激症候群,https://health.udn.com/disease/sole/180936,udn
婦產科,猩紅熱,https://health.udn.com/disease/sole/76170,udn
婦產科,血管瘤,https://health.udn.com/disease/sole/175452,udn
婦產科,骨盆腔炎,https://health.udn.com/disease/sole/175458,udn
婦產科,乳腺增生 ,https://health.udn.com/disease/sole/177183,udn
婦產科,子宮內膜異位症,https://health.udn.com/disease/sole/180934,udn
胸腔內科,新冠肺炎,https://health.udn.com/disease/sole/174265,udn
胸腔內科,敗血症,https://health.udn.com/disease/sole/229,udn
胸腔內科,天花,https://health.udn.com/disease/sole/230,udn
胸腔內科,肺結核,https://health.udn.com/disease/sole/228,udn
胸腔內科,流行性感冒,https://health.udn.com/disease/sole/171,udn
胸腔內科,德國麻疹,https://health.udn.com/disease/sole/227,udn
胸腔內科,破傷風,https://health.udn.com/disease/sole/231,udn
胸腔內科,感冒,https://health.udn.com/disease/sole/177,udn
胸腔內科,肺炎,https://health.udn.com/disease/sole/60914,udn
胸腔內科,百日咳,https://health.udn.com/disease/sole/61682,udn
胸腔內科,慢性阻塞性肺病,https://health.udn.com/disease/sole/175155,udn
胸腔內科,支氣管炎,https://health.udn.com/disease/sole/60912,udn
胸腔內科,退伍軍人症,https://health.udn.com/disease/sole/177022,udn
胸腔內科,肺纖維化,https://health.udn.com/disease/sole/178538,udn
胸腔內科,氣胸,https://health.udn.com/disease/sole/176264,udn
胸腔內科,肺氣腫,https://health.udn.com/disease/sole/60915,udn
胸腔內科,肺泡蛋白沉積症,https://health.udn.com/disease/sole/177023,udn
精神科,焦慮症,https://health.udn.com/disease/sole/176,udn
精神科,憂鬱症,https://health.udn.com/disease/sole/179,udn
精神科,亞斯伯格症,https://health.udn.com/disease/sole/235,udn
精神科,譫妄症,https://health.udn.com/disease/sole/240,udn
精神科,恐慌症,https://health.udn.com/disease/sole/237,udn
精神科,自閉症,https://health.udn.com/disease/sole/234,udn
精神科,神經衰弱症,https://health.udn.com/disease/sole/243,udn
精神科,躁鬱症,https://health.udn.com/disease/sole/236,udn
精神科,厭食症,https://health.udn.com/disease/sole/238,udn
精神科,失智症,https://health.udn.com/disease/sole/241,udn
精神科,妄想症,https://health.udn.com/disease/sole/242,udn
精神科,失眠,https://health.udn.com/disease/sole/190,udn
精神科,強迫症,https://health.udn.com/disease/sole/233,udn
精神科,注意力不足過動症,https://health.udn.com/disease/sole/76159,udn
精神科,自律神經失調,https://health.udn.com/disease/sole/175217,udn
精神科,思覺失調症,https://health.udn.com/disease/sole/232,udn
精神科,日落症候群,https://health.udn.com/disease/sole/180952,udn
精神科,邊緣型人格疾患,https://health.udn.com/disease/sole/178695,udn
心臟科,病毒性心肌炎,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1508,jah
心臟科,嚴重心律不整  裝S-ICD免猝死風險,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1505,jah
心臟科,致命的-腹主動脈瘤破裂,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1499,jah
心臟科,請問醫師：心導管治療是不是一定要放支架？,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1498,jah
心臟科,留意警訊，讓人好安心,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1426,jah
心臟科,心悸,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1418,jah
心臟科,認識肺動脈栓塞,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1334,jah
心臟科,秋冬高血壓治療目標值的討論,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1333,jah
心臟科,醫師，我有心臟病，請問可以運動嗎？,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1322,jah
心臟科,冬季隱形殺手─心肌梗塞,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1238,jah
心臟科,好無力~談心臟衰竭前兆與治療,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1225,jah
心臟科,大家來做''好心人''~如何預防心臟病及心肌梗塞,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1193,jah
心臟科,談心臟科常用的檢查,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1192,jah
心臟科,心肌梗塞 -- 生命終結者 ?!,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1105,jah
心臟科,老年人如何遠離心臟病,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1091,jah
心臟科,淺談中老年人的周邊血管疾病,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1061,jah
胸腔內科,淺談慢性阻塞性肺病,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1615,jah
胸腔內科,您「咳」了嗎！,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1614,jah
胸腔內科,肺阻塞簡介,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1592,jah
胸腔內科,認識咳嗽,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1526,jah
胸腔內科,慢性阻塞性肺病患者的秋冬肺部保養,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1525,jah
胸腔內科,武漢肺炎簡介及因應之道,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1495,jah
胸腔內科,慢性阻塞性肺病患者的秋冬肺部保養,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1432,jah
胸腔內科,認識影響人體的細懸浮微粒(PM2.5),https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1410,jah
胸腔內科,支氣管擴張症(Bronchiectasis),https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1343,jah
胸腔內科,空氣汙染與肺部疾病息息相關,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1341,jah
胸腔內科,冬季呼吸道疾病保養,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1340,jah
胸腔內科,淺談慢性咳嗽,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1277,jah
胸腔內科,淺談肺結核,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1276,jah
胸腔內科,肺癌知多少,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1268,jah
胸腔內科,氣喘治療面面觀,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1205,jah
胸腔內科,淺談肺結核,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1182,jah
神經內科,偏頭痛治療的新展望,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1599,jah
神經內科,叢發性頭痛,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1496,jah
神經內科,小心！這些就是腦中風的預兆,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1448,jah
神經內科,關心長者 留意失智症前兆,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1440,jah
神經內科,缺血性腦中風的急性期處理,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1308,jah
神經內科,腦中風的急性處理,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1278,jah
神經內科,淺談心房顫動與腦中風,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1233,jah
神經內科,怕今生是朕?淺談巴金森氏症,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1202,jah
神經內科,淺談偏頭痛,https://www.jah.org.tw/form/index-1.asp?m=3&m1=8&m2=362&gp=361&id=1187,jah
